"","ID","year","country","region","smllrgn","cumulative_temp","cumulative_precip","temp_variability","precip_variability"
"1","1459",1961,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22142.4585163609,1268.12456254239,4.26758732545472,6.64265697386953
"2","1459",1962,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",21891.5739106303,1036.9411608123,1.92406217260897,1.97213603559685
"3","1459",1963,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",21884.7911572442,1152.37565695088,2.57020548277905,5.17720893766428
"4","1459",1964,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",21873.7544886112,1023.11155167839,4.87505233849242,2.47328820384987
"5","1459",1965,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",21951.8733718757,772.6871597199,2.28302552137709,1.02414015633921
"6","1459",1966,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22103.3329522462,948.365078040675,2.20287997864549,3.24300349741131
"7","1459",1967,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",21865.1496203832,1006.61806636687,3.9764982194741,3.09929352654924
"8","1459",1968,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",21562.0941445419,1176.70063266631,1.98435891373593,4.2187906247823
"9","1459",1969,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22048.7912735721,794.773015570748,2.46609028318854,0.950698355702708
"10","1459",1970,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22057.1339358278,1097.01527022631,3.07064756837782,3.51783873276262
"11","1459",1971,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",21765.8423000102,996.957722602165,3.28840293971599,2.88214687214732
"12","1459",1972,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22082.6445486565,956.773717998491,1.93948798862435,1.34698826287112
"13","1459",1973,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22254.337127819,835.826549005967,5.21930921830225,1.23313639602438
"14","1459",1974,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",21904.0435590138,889.537583225261,2.98350638079838,2.67754745765345
"15","1459",1975,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",21952.854021454,869.76070672128,4.58619630376524,2.23690228021116
"16","1459",1976,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22146.0879876415,775.204019865308,2.44923122656059,1.08952941997567
"17","1459",1977,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22127.3834839842,1301.69458189633,2.65041251504874,5.53893141330391
"18","1459",1978,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22073.2966867544,1191.12877613283,2.10404569923312,1.61329137266268
"19","1459",1979,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22114.5400961788,1041.222471756,2.51014008129148,1.78967679503345
"20","1459",1980,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22174.9418886578,826.972874644726,3.29116651765209,2.91107230879776
"21","1459",1981,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22191.5616214319,979.418066805284,2.51707198416992,2.97325037043996
"22","1459",1982,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22225.5589032195,1074.57090941181,2.38130659150936,3.33223590994301
"23","1459",1983,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22450.7887119785,929.047816937903,3.18654440505465,1.29150762188661
"24","1459",1984,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22166.6079107132,607.244556591329,2.26382309649377,0.842442913603594
"25","1459",1985,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22063.1380384448,972.614870789843,2.18502443024273,3.35621129845102
"26","1459",1986,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22196.33424502,831.399936928142,2.71317921174877,2.66258532080293
"27","1459",1987,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22539.1776519037,833.308090717316,2.51889929437483,1.92579458192693
"28","1459",1988,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22446.3061768801,1068.16471736711,4.07735781824127,3.09655741589511
"29","1459",1989,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22032.4944915892,1160.76671697096,1.75457583729747,1.46924816282668
"30","1459",1990,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22313.8619539567,1038.36062076041,1.80562104985167,2.13013216335088
"31","1459",1991,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22289.9129813952,884.435078390283,3.14773323709902,1.73335275099851
"32","1459",1992,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22234.4597006188,887.322346305925,3.6293516495619,2.2915907519643
"33","1459",1993,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22211.077358316,836.284210185886,2.21718532594542,1.23164102966646
"34","1459",1994,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22310.4174993952,869.392603690235,2.93831775629138,1.95649413528196
"35","1459",1995,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22442.9457285292,841.8719705915,2.08164455904448,1.26358848042815
"36","1459",1996,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22312.5028065308,767.531819672783,3.21627786408138,0.796757903805311
"37","1459",1997,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22328.6578116344,1011.55175221035,2.1161386679873,4.95761930855604
"38","1459",1998,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22472.3147751218,1123.55680081486,2.94733793346522,3.25517529605042
"39","1459",1999,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22407.8006177374,784.692063971865,3.51580753521907,1.68856102152392
"40","1459",2000,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22469.1581482422,592.552970176604,2.83991182475653,0.543317938528209
"41","1459",2001,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22611.7778255027,945.019213541306,3.24174861662536,1.59600205233595
"42","1459",2002,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22760.181292562,1088.42832077135,2.47897317951045,2.86312628465949
"43","1459",2003,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22766.826120277,840.408538904715,3.90085177311279,3.5806481749209
"44","1459",2004,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22537.1416818079,819.295139834411,3.40920796205947,0.545422694373652
"45","1459",2005,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22465.8202685455,688.899728462855,3.78826979076098,0.56352467788864
"46","1459",2006,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22525.0933018593,1071.28097413177,4.22102005985219,2.06008413653697
"47","1459",2007,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22429.035406799,974.225694901241,2.87799910269993,1.43821924188722
"48","1459",2008,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22423.5898626553,887.80287414472,1.91436898695226,0.9848156195129
"49","1459",2009,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22815.3628777867,873.105698499949,2.53266732285821,1.49459009194159
"50","1459",2010,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22723.4780088347,929.48948550423,3.6850140979484,1.17309949296713
"51","1459",2011,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22527.8377064103,785.63593998767,3.1667507855831,0.489416561428912
"52","1459",2012,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22349.0167973154,1159.13091304056,2.29406517374047,3.95640270198415
"53","1459",2013,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22505.1042742909,1078.55332238481,3.67640308957737,2.62638002109565
"54","1459",2014,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22486.3081759298,845.014294135974,2.08916636642555,0.530153462393224
"55","1459",2015,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22499.3627739104,1112.25758917303,1.5718087138742,1.6215981091494
"56","1459",2016,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22772.7858969644,1060.55818023564,3.92399855818286,2.90876695193041
"57","1459",2017,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22678.4445680736,1086.88955812632,2.54466617826724,2.6784481368599
"58","1459",2018,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22452.9714454243,1255.7992483307,3.0922430178643,2.77590695282358
"59","1459",2019,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22767.9330980134,1466.19683519527,3.95963445444627,2.32553718203504
"60","1459",2020,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22669.6453056036,1257.38773743427,1.61003536915938,3.58534791397086
"61","1459",2021,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22580.6921087505,1534.81158753811,2.06114136611108,3.71066570956264
"62","1459",2022,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22555.4500121359,1385.58697408046,3.67318839557944,6.6594004881139
"63","1459",2023,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",22873.7500574896,2070.06568395147,1.39142034610287,16.441075583025
"64","1460",1961,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",23810.7685074842,1907.99569553016,4.11081378894347,10.0225025448962
"65","1460",1962,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",23602.023884058,1638.3102200467,1.4208583656999,5.21028366202697
"66","1460",1963,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",23662.2023813455,1773.49057908332,1.86523090554958,7.94917061295636
"67","1460",1964,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",23661.8195414493,1533.53914370848,4.1195930618299,6.18526339610602
"68","1460",1965,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",23752.1178544399,1257.16753760546,1.65404471138806,3.06059718676219
"69","1460",1966,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",23884.418517236,1503.58562173339,1.7941635358576,5.81814792569509
"70","1460",1967,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",23616.7328605603,1574.6375151762,3.56121028120559,6.82650202727447
"71","1460",1968,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",23429.5432392593,1567.42847979956,1.45771055773272,6.27303678185068
"72","1460",1969,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",23861.287092439,1313.99700425116,1.79529579089423,2.33056076237653
"73","1460",1970,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",23852.7777217089,1648.74749200767,2.42753905690756,4.18451959957209
"74","1460",1971,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",23602.2211183903,1480.10655876014,2.92326169086693,6.437332893685
"75","1460",1972,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",23892.879770164,1524.89272075598,1.33986293851368,3.58741170343967
"76","1460",1973,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24059.8762892202,1362.41422651966,4.67934876104131,4.29902975369754
"77","1460",1974,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",23743.1969454397,1267.91963347754,2.70341732960853,4.40793687972495
"78","1460",1975,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",23750.3513553304,1506.9909296437,4.12104306577282,7.41926162102135
"79","1460",1976,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",23884.1364347811,1215.25196190882,1.80624029275464,5.11054506069841
"80","1460",1977,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",23961.4786730048,1881.19505087574,1.78015493999518,6.70030813319846
"81","1460",1978,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",23894.4426366872,1653.3470746298,1.79525506208544,1.92508932328668
"82","1460",1979,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",23951.700908268,1383.76195517029,2.03651216916781,2.95573747814375
"83","1460",1980,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24023.8064893309,1172.65332432159,2.86118919932165,5.39670922100566
"84","1460",1981,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24076.7579607717,1455.11806125848,1.74826131330625,7.10861986522821
"85","1460",1982,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24074.800556622,1536.94880987615,1.71932235682356,6.05966812462709
"86","1460",1983,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24273.1692898303,1424.06830024857,2.59755792969463,3.97950651308268
"87","1460",1984,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24048.3382748853,1018.39485098535,2.0553858131112,2.50095794225165
"88","1460",1985,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",23900.0390057977,1418.13851592988,1.74110378671151,5.36621662487725
"89","1460",1986,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24026.2185029955,1217.18269968267,1.86462286408482,4.7319998129722
"90","1460",1987,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24363.5680920429,1344.2410261306,1.55708823922524,4.348019093013
"91","1460",1988,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24224.9857994894,1603.92055043755,3.4414911173314,6.0827256785433
"92","1460",1989,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",23829.5538092195,1559.72694684261,1.147001331777,2.63275563167291
"93","1460",1990,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24160.6776693659,1547.36939973889,1.06225046253604,3.45035381244507
"94","1460",1991,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24073.6157117394,1468.49999841468,2.3189871463282,3.69914445753235
"95","1460",1992,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24022.6939242572,1387.18423443048,2.79333133164173,3.56825280005944
"96","1460",1993,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24030.3489906512,1262.93542137724,1.76781814130762,2.48958947372409
"97","1460",1994,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24072.1607056281,1381.72683141415,2.2303546554585,4.8934092978418
"98","1460",1995,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24258.2362113857,1359.19984024081,1.67818717184262,3.25366750600742
"99","1460",1996,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24105.9642098462,1418.79061609152,2.43718980199601,2.6093547688177
"100","1460",1997,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24105.3037537584,1541.93412166914,1.6204978504483,9.39047978241871
"101","1460",1998,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24245.7572217853,1461.33616219814,2.23441074708177,3.08381931824644
"102","1460",1999,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24099.3140063118,1420.70443954017,2.81852315719052,4.52446852920019
"103","1460",2000,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24256.5528973723,1227.8538834897,2.33141016800056,3.62465917272294
"104","1460",2001,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24429.0584990675,1530.14977806454,2.2252501720024,3.42342399062096
"105","1460",2002,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24556.7895743725,1457.35072544714,1.82808978496064,3.58581066093015
"106","1460",2003,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24530.9021561703,1430.06567485983,2.59378394079695,10.0563832714311
"107","1460",2004,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24457.8509822976,1448.28460977208,2.30234364218268,2.42743276007583
"108","1460",2005,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24422.3014181649,1263.70526644927,3.51899892370674,2.59388786258
"109","1460",2006,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24383.2146293152,1467.91292734657,3.437375505788,5.61992655109983
"110","1460",2007,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24331.2662900348,1819.45821106635,2.4704434542334,12.996740313654
"111","1460",2008,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24338.7058206382,1587.89198249722,1.52161016851177,4.7879113091145
"112","1460",2009,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24715.0322135093,1274.65371681186,1.82422267789448,3.40404466079828
"113","1460",2010,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24571.8863802053,1691.77819448933,2.52548658573534,2.99719795840021
"114","1460",2011,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24383.408050069,1359.1089385526,2.98305059829038,2.87740744696864
"115","1460",2012,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24145.2630889678,1917.33961928512,1.89602417471282,8.73881416389552
"116","1460",2013,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24296.6249810156,1889.82494766064,2.60771418305891,6.70899596108454
"117","1460",2014,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24278.4369765808,1328.1762167934,1.44524063853099,2.4536304272093
"118","1460",2015,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24273.9397661187,1660.10357693116,1.10099281708918,2.68805109562134
"119","1460",2016,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24521.7616557787,1482.6149690187,2.86595658759978,4.40345114847823
"120","1460",2017,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24388.0509977097,1925.85569337733,1.88024079082629,17.4160548440142
"121","1460",2018,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24165.028704226,1877.4359043703,2.20838124869077,10.6046100205806
"122","1460",2019,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24417.3004545881,2251.84745894756,2.97641573474018,9.63751845202213
"123","1460",2020,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24410.7943298329,1981.24017245141,1.23729290291974,8.04592113882914
"124","1460",2021,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24349.2884286253,2125.25350283763,1.37622954463931,8.74882158900233
"125","1460",2022,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24342.9906045509,2033.28035147044,2.92561881556785,16.7399619413958
"126","1460",2023,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24620.3629913037,2417.53071948438,0.727821109122708,16.992666820901
"127","1461",1961,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24615.7827977186,2058.51839993631,2.57400987351949,17.7251410263786
"128","1461",1962,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24368.1027810516,1752.85829699601,0.847993990444478,4.78752769841772
"129","1461",1963,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24381.148051267,1875.14888789243,1.44560367431213,9.04521210462182
"130","1461",1964,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24384.4835247374,1651.8662564189,2.97763514847158,5.51474468799212
"131","1461",1965,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24466.7196798375,1373.58607195847,1.21202270692205,3.37302673598537
"132","1461",1966,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24632.2977886087,1545.30200683871,1.20053326887127,6.31777672522438
"133","1461",1967,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24368.6960912339,1614.00345495625,2.46519037986541,6.60933333864398
"134","1461",1968,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24136.1880249858,1849.04638699554,1.28657917806235,7.99057583886024
"135","1461",1969,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24608.9184193614,1341.77317834332,1.29253081914245,2.10559342142088
"136","1461",1970,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24537.095138543,1773.70879216894,1.88624804062742,6.45532318436033
"137","1461",1971,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24287.8788972139,1495.44224763827,1.96029386574166,5.26576805306286
"138","1461",1972,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24587.9361008953,1600.53494753844,0.91327599187406,3.94210191969538
"139","1461",1973,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24751.0350420956,1342.39583130117,3.21011901849938,3.36181609530561
"140","1461",1974,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24417.5268095198,1379.40875408497,1.830834426017,4.48373749290251
"141","1461",1975,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24458.0213918333,1431.46875130408,2.61499671629118,4.64648548121236
"142","1461",1976,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24609.9763037093,1263.33958534918,1.26588662744527,2.72342939477227
"143","1461",1977,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24656.3775947857,1983.78107142367,1.38588698722259,7.33882643650869
"144","1461",1978,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24571.5489249736,1872.59798318612,1.17325704020477,2.78424130307606
"145","1461",1979,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24635.379890878,1521.53718934939,1.51267829697101,2.93570154374568
"146","1461",1980,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24702.6858407249,1298.12644642968,1.9135199613372,4.93593567049091
"147","1461",1981,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24745.7734952199,1470.66267863836,1.58710055056329,7.23857457149876
"148","1461",1982,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24793.4375644481,1612.31410339586,1.18349880742532,5.63374753228257
"149","1461",1983,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24982.061058122,1448.64391912221,1.5859811119251,2.90284999582734
"150","1461",1984,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24717.1361130464,1081.07011177599,1.00104141330149,2.17042372128996
"151","1461",1985,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24605.531349817,1516.98537475753,1.49696175148664,6.46152562894355
"152","1461",1986,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24715.19470112,1309.94827496337,1.6388823619851,4.518033003362
"153","1461",1987,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",25096.8875652726,1370.88100650014,1.45374068951379,3.6956095784967
"154","1461",1988,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24961.7233455402,1645.83299034873,2.69729739072595,5.5362653929015
"155","1461",1989,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24544.1647721695,1718.67442829155,1.09849000028707,3.06095424754007
"156","1461",1990,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24859.2671049608,1519.61437036352,0.73935746852208,4.12402155256037
"157","1461",1991,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24803.7542813906,1516.13996298508,1.79449338897037,4.01292997742702
"158","1461",1992,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24751.7187585211,1417.10037706337,2.02883049156428,3.12969205169622
"159","1461",1993,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24746.6043756055,1309.25181728818,0.982615113708525,2.81662248616576
"160","1461",1994,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24828.5538480812,1507.17735954663,1.61446003286978,6.33224128876728
"161","1461",1995,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24989.7115234719,1489.45372565923,1.01215535566258,3.74578975372257
"162","1461",1996,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24832.9193177925,1581.90474552187,1.78256494102867,2.13456257903335
"163","1461",1997,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24847.3480895528,1688.68982477503,1.27566034372927,11.0467449490354
"164","1461",1998,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24985.0629675677,1589.28942854145,1.83596089302627,4.35544252911075
"165","1461",1999,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24994.2293716745,1432.43165434454,1.95318714411357,5.32335164670416
"166","1461",2000,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",25066.24312249,1167.05312400662,1.7824084208751,1.68382113925329
"167","1461",2001,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",25176.4734891184,1571.35639536065,1.84245748878611,3.97210983372964
"168","1461",2002,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",25366.5907692665,1659.72630590625,1.39191227006526,6.47934063196808
"169","1461",2003,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",25366.4112388096,1331.18838333028,1.9064371535054,7.6726791967342
"170","1461",2004,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",25170.086094511,1375.77675717373,2.69363189669942,1.25656945391792
"171","1461",2005,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",25082.7633355832,1231.74543446705,2.57142341489723,1.22126941153564
"172","1461",2006,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",25088.8562380869,1677.26613741748,2.92680272540362,4.52638662816503
"173","1461",2007,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",25009.4369379655,1645.7239809282,1.92162041498655,3.83713683936065
"174","1461",2008,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",25006.1806308281,1473.76267385477,1.33174990172516,3.3830134555126
"175","1461",2009,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",25383.6011380237,1433.33691480686,1.49959162697526,4.66133650754227
"176","1461",2010,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",25288.6999955189,1701.86315106191,2.05218947939175,4.96516313995514
"177","1461",2011,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",25068.5183994273,1517.56186757743,1.87977052226164,2.47475067919507
"178","1461",2012,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24877.6066591693,1904.48621705269,1.47177070672644,9.39478024201447
"179","1461",2013,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",25026.9809150321,1812.49455545489,2.40186112060686,6.60022754969871
"180","1461",2014,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24999.303736365,1432.36347538688,1.07497475220761,1.48864952560696
"181","1461",2015,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24998.3356015627,1772.7227310103,1.11498437506823,6.61570180791885
"182","1461",2016,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",25275.0940323385,1764.04110284513,2.18241682686804,5.11520532233035
"183","1461",2017,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",25203.3507043087,1704.97419097572,1.40556164992665,6.03689360822769
"184","1461",2018,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",24975.0899484746,1856.34279502889,2.30875990408553,4.04830040971814
"185","1461",2019,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",25268.5487258479,2513.23198286186,2.99426296865027,8.78536441544104
"186","1461",2020,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",25179.707624948,1955.60153805913,1.22540958784765,4.32278431365245
"187","1461",2021,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",25089.1937703086,2340.01347226448,1.10758843315888,7.43396087181557
"188","1461",2022,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",25063.9275147483,2063.78441158492,2.31359139846158,8.45231954811116
"189","1461",2023,"Kenya","Sub-Saharan Africa","Sub-Saharan Africa (East)",25377.2538320221,2701.96311497465,0.77438490573307,18.988205337914
